Tanggal_Observasi,Rainfall,Tahun,Bulan,Tanggal,Dasarian_Ke_Bulan,Dasarian_Tahunan,R1,R3,R5,R7,R10
2023-11-09,0.0,2023,11,9,1,31,0.0,0.3,23.299999999999986,24.299999999999958,24.800000000000043
2023-11-10,0.0,2023,11,10,1,31,0.0,0.0,3.0999999999999854,23.299999999999958,24.800000000000043
2023-11-11,0.0,2023,11,11,2,32,0.0,0.0,0.2999999999999858,23.299999999999958,24.300000000000043
2023-11-12,2.5,2023,11,12,2,32,2.5,2.5,2.499999999999986,5.599999999999957,26.80000000000004
2023-11-13,0.0,2023,11,13,2,32,0.0,2.5,2.499999999999986,2.799999999999957,25.80000000000004
2023-11-14,0.0,2023,11,14,2,32,0.0,2.5,2.499999999999986,2.4999999999999574,25.80000000000004
2023-11-15,13.2,2023,11,15,2,32,13.2,13.2,15.699999999999985,15.699999999999957,18.80000000000004
2023-11-16,13.5,2023,11,16,2,32,13.5,26.7,29.199999999999985,29.199999999999957,29.500000000000043
2023-11-17,0.0,2023,11,17,2,32,0.0,26.7,26.699999999999985,29.199999999999957,29.20000000000004
2023-11-18,0.0,2023,11,18,2,32,0.0,13.5,26.699999999999985,29.199999999999957,29.20000000000004
2023-11-19,0.0,2023,11,19,2,32,0.0,0.0,26.699999999999985,26.699999999999957,29.20000000000004
2023-11-20,0.8,2023,11,20,2,32,0.8,0.8,14.299999999999986,27.499999999999957,30.00000000000004
2023-11-21,0.0,2023,11,21,3,33,0.0,0.8,0.7999999999999858,27.499999999999957,30.00000000000004
2023-11-22,0.5,2023,11,22,3,33,0.5,1.3,1.2999999999999858,14.799999999999958,28.000000000000043
2023-11-23,0.0,2023,11,23,3,33,0.0,0.5,1.2999999999999858,1.2999999999999574,28.000000000000043
2023-11-24,0.0,2023,11,24,3,33,0.0,0.5,1.2999999999999858,1.2999999999999574,28.000000000000043
2023-11-25,7.2,2023,11,25,3,33,7.2,7.2,7.699999999999986,8.499999999999957,22.000000000000043
2023-11-26,63.6,2023,11,26,3,33,63.6,70.8,71.29999999999998,72.09999999999997,72.10000000000005
2023-11-27,0.0,2023,11,27,3,33,0.0,70.80000000000001,70.79999999999998,71.29999999999995,72.10000000000005
2023-11-28,0.0,2023,11,28,3,33,0.0,63.6,70.79999999999998,71.29999999999995,72.10000000000005
2023-11-29,8.5,2023,11,29,3,33,8.5,8.5,79.29999999999998,79.29999999999995,80.60000000000005
2023-11-30,3.6,2023,11,30,3,33,3.6,12.1,75.69999999999999,82.89999999999996,83.40000000000005
2023-12-01,9.6,2023,12,1,1,34,9.6,21.7,21.699999999999985,92.49999999999996,93.00000000000004
2023-12-02,18.9,2023,12,2,1,34,18.9,32.099999999999994,40.59999999999998,104.19999999999996,111.40000000000005
2023-12-03,7.0,2023,12,3,1,34,7.0,35.5,47.59999999999998,47.59999999999995,118.40000000000005
2023-12-04,3.3,2023,12,4,1,34,3.3,29.2,42.399999999999984,50.899999999999956,121.70000000000005
2023-12-05,0.0,2023,12,5,1,34,0.0,10.3,38.79999999999998,50.899999999999956,114.50000000000004
2023-12-06,0.0,2023,12,6,1,34,0.0,3.3,29.199999999999985,42.399999999999956,50.90000000000004
2023-12-07,0.7,2023,12,7,1,34,0.7,0.7,10.999999999999986,39.49999999999995,51.60000000000004
2023-12-08,0.0,2023,12,8,1,34,0.0,0.7,3.999999999999986,29.899999999999956,51.60000000000004
2023-12-09,0.0,2023,12,9,1,34,0.0,0.7,0.6999999999999857,10.999999999999957,43.10000000000004
2023-12-10,0.0,2023,12,10,1,34,0.0,0.0,0.6999999999999857,3.9999999999999574,39.500000000000036
2023-12-11,0.0,2023,12,11,2,35,0.0,0.0,0.6999999999999857,0.6999999999999573,29.90000000000004
2023-12-12,0.0,2023,12,12,2,35,0.0,0.0,0.0,0.6999999999999573,11.000000000000043
2023-12-13,0.0,2023,12,13,2,35,0.0,0.0,0.0,0.6999999999999573,4.000000000000043
2023-12-14,0.0,2023,12,14,2,35,0.0,0.0,0.0,0.0,0.7000000000000426
2023-12-15,0.0,2023,12,15,2,35,0.0,0.0,0.0,0.0,0.7000000000000426
2023-12-16,0.0,2023,12,16,2,35,0.0,0.0,0.0,0.0,0.7000000000000426
2023-12-17,0.0,2023,12,17,2,35,0.0,0.0,0.0,0.0,0.0
2023-12-18,0.0,2023,12,18,2,35,0.0,0.0,0.0,0.0,0.0
2023-12-19,0.0,2023,12,19,2,35,0.0,0.0,0.0,0.0,0.0
2023-12-20,0.0,2023,12,20,2,35,0.0,0.0,0.0,0.0,0.0
2023-12-21,0.0,2023,12,21,3,36,0.0,0.0,0.0,0.0,0.0
2023-12-22,0.0,2023,12,22,3,36,0.0,0.0,0.0,0.0,0.0
2023-12-23,0.0,2023,12,23,3,36,0.0,0.0,0.0,0.0,0.0
2023-12-24,0.0,2023,12,24,3,36,0.0,0.0,0.0,0.0,0.0
2023-12-25,1.7,2023,12,25,3,36,1.7,1.7,1.6999999999999857,1.6999999999999573,1.7000000000000426
2023-12-26,5.4,2023,12,26,3,36,5.4,7.1000000000000005,7.099999999999986,7.099999999999958,7.100000000000043
2023-12-27,0.8,2023,12,27,3,36,0.8,7.9,7.899999999999986,7.899999999999958,7.900000000000043
2023-12-28,12.9,2023,12,28,3,36,12.9,19.1,20.799999999999986,20.799999999999958,20.800000000000043
2023-12-29,0.0,2023,12,29,3,36,0.0,13.7,20.799999999999986,20.799999999999958,20.800000000000043
2023-12-30,17.5,2023,12,30,3,36,17.5,30.4,36.59999999999999,38.299999999999955,38.30000000000004
2023-12-31,0.0,2023,12,31,3,36,0.0,17.5,31.199999999999985,38.299999999999955,38.30000000000004
2024-01-01,39.5,2024,1,1,1,1,39.5,57.0,69.89999999999998,76.09999999999995,77.80000000000004
2024-01-02,0.0,2024,1,2,1,1,0.0,39.5,56.999999999999986,70.69999999999996,77.80000000000004
2024-01-03,0.0,2024,1,3,1,1,0.0,39.5,56.999999999999986,69.89999999999995,77.80000000000004
2024-01-04,4.8,2024,1,4,1,1,4.8,4.8,44.29999999999998,61.799999999999955,80.90000000000003
2024-01-05,35.7,2024,1,5,1,1,35.7,40.5,79.99999999999999,97.49999999999996,111.20000000000005
2024-01-06,0.5,2024,1,6,1,1,0.5,41.0,40.999999999999986,80.49999999999996,110.90000000000003
2024-01-07,0.0,2024,1,7,1,1,0.0,36.2,40.999999999999986,80.49999999999996,98.00000000000004
2024-01-08,35.8,2024,1,8,1,1,35.8,36.3,76.79999999999998,76.79999999999995,133.80000000000004
2024-01-09,0.0,2024,1,9,1,1,0.0,35.8,71.99999999999999,76.79999999999995,116.30000000000004
2024-01-10,0.0,2024,1,10,1,1,0.0,35.8,36.29999999999998,76.79999999999995,116.30000000000004
2024-01-11,11.2,2024,1,11,2,2,11.2,11.2,46.999999999999986,83.19999999999996,88.00000000000004
2024-01-12,8.3,2024,1,12,2,2,8.3,19.5,55.29999999999998,55.799999999999955,96.30000000000004
2024-01-13,0.5,2024,1,13,2,2,0.5,20.0,19.999999999999986,55.799999999999955,96.80000000000004
2024-01-14,0.0,2024,1,14,2,2,0.0,8.8,19.999999999999986,55.799999999999955,92.00000000000004
2024-01-15,6.4,2024,1,15,2,2,6.4,6.9,26.399999999999984,26.399999999999956,62.70000000000004
2024-01-16,60.7,2024,1,16,2,2,60.7,67.10000000000001,75.89999999999999,87.09999999999997,122.90000000000003
2024-01-17,1.1,2024,1,17,2,2,1.1,68.2,68.69999999999999,88.19999999999996,124.00000000000004
2024-01-18,6.8,2024,1,18,2,2,6.8,68.60000000000001,75.0,83.79999999999995,95.00000000000004
2024-01-19,49.5,2024,1,19,2,2,49.5,57.4,124.5,124.99999999999996,144.50000000000006
2024-01-20,16.9,2024,1,20,2,2,16.9,73.19999999999999,135.0,141.39999999999995,161.40000000000003
2024-01-21,12.2,2024,1,21,3,3,12.2,78.6,86.49999999999999,153.59999999999997,162.40000000000006
2024-01-22,21.7,2024,1,22,3,3,21.7,50.8,107.1,168.89999999999995,175.80000000000004
2024-01-23,2.0,2024,1,23,3,3,2.0,35.9,102.29999999999998,110.19999999999996,177.30000000000004
2024-01-24,3.5,2024,1,24,3,3,3.5,27.2,56.29999999999998,112.59999999999995,180.80000000000004
2024-01-25,1.0,2024,1,25,3,3,1.0,6.5,40.399999999999984,106.79999999999995,175.40000000000003
2024-01-26,0.0,2024,1,26,3,3,0.0,4.5,28.199999999999985,57.299999999999955,114.70000000000005
2024-01-27,6.1,2024,1,27,3,3,6.1,7.1,12.599999999999985,46.49999999999996,119.70000000000003
2024-01-28,8.7,2024,1,28,3,3,8.7,14.799999999999999,19.299999999999983,42.99999999999995,121.60000000000004
2024-01-29,8.0,2024,1,29,3,3,8.0,22.799999999999997,23.799999999999983,29.299999999999955,80.10000000000004
2024-01-30,18.9,2024,1,30,3,3,18.9,35.599999999999994,41.69999999999998,46.19999999999995,82.10000000000004
2024-01-31,8.7,2024,1,31,3,3,8.7,35.599999999999994,50.39999999999998,51.39999999999995,78.60000000000004
2024-02-01,0.0,2024,2,1,1,4,0.0,27.599999999999998,44.29999999999998,50.39999999999995,56.900000000000034
2024-02-02,11.7,2024,2,2,1,4,11.7,20.4,47.29999999999998,62.09999999999995,66.60000000000004
2024-02-03,3.6,2024,2,3,1,4,3.6,15.299999999999999,42.899999999999984,59.59999999999995,66.70000000000003
2024-02-04,15.4,2024,2,4,1,4,15.4,30.7,39.399999999999984,66.29999999999995,81.10000000000004
2024-02-05,0.0,2024,2,5,1,4,0.0,19.0,30.699999999999985,58.299999999999955,81.10000000000004
2024-02-06,4.1,2024,2,6,1,4,4.1,19.5,34.79999999999998,43.49999999999996,79.10000000000004
2024-02-07,5.8,2024,2,7,1,4,5.8,9.899999999999999,28.899999999999984,40.59999999999995,76.20000000000005
2024-02-08,9.9,2024,2,8,1,4,9.9,19.8,35.19999999999999,50.49999999999996,78.10000000000004
2024-02-09,0.0,2024,2,9,1,4,0.0,15.700000000000001,19.799999999999986,38.799999999999955,59.200000000000045
2024-02-10,0.0,2024,2,10,1,4,0.0,9.900000000000002,19.799999999999986,35.19999999999996,50.50000000000004
2024-02-11,0.2,2024,2,11,2,5,0.2,0.2,15.899999999999986,19.999999999999957,50.70000000000004
2024-02-12,0.2,2024,2,12,2,5,0.2,0.4,10.299999999999988,20.199999999999957,39.200000000000045
2024-02-13,6.7,2024,2,13,2,5,6.7,7.1000000000000005,7.099999999999986,22.79999999999996,42.30000000000004
2024-02-14,15.2,2024,2,14,2,5,15.2,22.1,22.299999999999986,32.19999999999996,42.100000000000044
2024-02-15,0.0,2024,2,15,2,5,0.0,21.9,22.299999999999986,22.299999999999958,42.100000000000044
2024-02-16,45.2,2024,2,16,2,5,45.2,60.4,67.29999999999998,67.49999999999996,83.20000000000005
2024-02-17,8.7,2024,2,17,2,5,8.7,53.900000000000006,75.79999999999998,76.19999999999996,86.10000000000005
2024-02-18,1.1,2024,2,18,2,5,1.1,55.0,70.19999999999999,77.09999999999995,77.30000000000004
2024-02-19,0.0,2024,2,19,2,5,0.0,9.799999999999999,54.999999999999986,76.89999999999995,77.30000000000004
2024-02-20,1.1,2024,2,20,2,5,1.1,2.2,56.09999999999999,71.29999999999997,78.40000000000005
2024-02-21,0.0,2024,2,21,3,6,0.0,1.1,10.899999999999984,56.09999999999996,78.20000000000005
2024-02-22,0.0,2024,2,22,3,6,0.0,1.1,2.199999999999986,56.09999999999995,78.00000000000006
2024-02-23,0.0,2024,2,23,3,6,0.0,0.0,1.0999999999999859,10.899999999999949,71.30000000000005
2024-02-24,0.0,2024,2,24,3,6,0.0,0.0,1.0999999999999859,2.1999999999999504,56.100000000000044
2024-02-25,6.2,2024,2,25,3,6,6.2,6.2,6.199999999999986,7.299999999999951,62.30000000000005
2024-02-26,4.2,2024,2,26,3,6,4.2,10.4,10.399999999999986,11.49999999999995,21.300000000000043
2024-02-27,0.0,2024,2,27,3,6,0.0,10.4,10.399999999999986,10.39999999999995,12.600000000000044
2024-02-28,56.1,2024,2,28,3,6,56.1,60.300000000000004,66.49999999999999,66.49999999999996,67.60000000000005
2024-02-29,1.9,2024,2,29,3,6,1.9,58.0,68.39999999999999,68.39999999999995,69.50000000000004
2024-03-01,0.4,2024,3,1,1,7,0.4,58.4,62.59999999999998,68.79999999999995,68.80000000000005
2024-03-02,0.0,2024,3,2,1,7,0.0,2.3,58.399999999999984,68.79999999999995,68.80000000000005
2024-03-03,36.7,2024,3,3,1,7,36.7,37.1,95.1,99.29999999999995,105.50000000000006
2024-03-04,7.9,2024,3,4,1,7,7.9,44.6,46.899999999999984,102.99999999999994,113.40000000000005
2024-03-05,1.2,2024,3,5,1,7,1.2,45.800000000000004,46.19999999999999,104.19999999999995,114.60000000000005
2024-03-06,1.0,2024,3,6,1,7,1.0,10.1,46.79999999999999,49.09999999999995,109.40000000000005
2024-03-07,1.0,2024,3,7,1,7,1.0,3.2,47.79999999999999,48.19999999999995,106.20000000000005
2024-03-08,1.3,2024,3,8,1,7,1.3,3.3,12.399999999999986,49.09999999999995,107.50000000000004
2024-03-09,0.5,2024,3,9,1,7,0.5,2.8,4.999999999999986,49.59999999999995,51.90000000000004
2024-03-10,28.4,2024,3,10,1,7,28.4,30.2,32.19999999999998,41.29999999999995,78.40000000000003
2024-03-11,1.3,2024,3,11,2,8,1.3,30.2,32.499999999999986,34.699999999999946,79.30000000000004
2024-03-12,1.6,2024,3,12,2,8,1.6,31.299999999999997,33.09999999999999,35.099999999999945,80.90000000000003
2024-03-13,16.2,2024,3,13,2,8,16.2,19.099999999999998,47.999999999999986,50.29999999999994,60.400000000000034
2024-03-14,1.9,2024,3,14,2,8,1.9,19.699999999999996,49.399999999999984,51.199999999999946,54.40000000000004
2024-03-15,15.6,2024,3,15,2,8,15.6,33.7,36.59999999999998,65.49999999999994,68.80000000000004
2024-03-16,7.3,2024,3,16,2,8,7.3,24.8,42.59999999999999,72.29999999999994,75.10000000000004
2024-03-17,43.4,2024,3,17,2,8,43.4,66.3,84.39999999999998,87.29999999999995,117.50000000000003
2024-03-18,2.2,2024,3,18,2,8,2.2,52.900000000000006,70.39999999999998,88.19999999999995,118.40000000000003
2024-03-19,12.4,2024,3,19,2,8,12.4,58.00000000000001,80.89999999999999,98.99999999999994,130.30000000000004
2024-03-20,0.0,2024,3,20,2,8,0.0,14.600000000000009,65.29999999999998,82.79999999999995,101.90000000000003
2024-03-21,0.0,2024,3,21,3,9,0.0,12.40000000000001,57.999999999999986,80.89999999999995,100.60000000000004
2024-03-22,42.5,2024,3,22,3,9,42.5,42.50000000000001,57.09999999999999,107.79999999999995,141.50000000000006
2024-03-23,0.0,2024,3,23,3,9,0.0,42.50000000000001,54.899999999999984,100.49999999999996,125.30000000000004
2024-03-24,0.0,2024,3,24,3,9,0.0,42.50000000000001,42.499999999999986,57.09999999999995,123.40000000000005
2024-03-25,41.7,2024,3,25,3,9,41.7,41.70000000000001,84.19999999999999,96.59999999999995,149.50000000000006
2024-03-26,0.8,2024,3,26,3,9,0.8,42.50000000000001,84.99999999999999,84.99999999999996,143.00000000000006
2024-03-27,23.5,2024,3,27,3,9,23.5,66.00000000000001,65.99999999999999,108.49999999999994,123.10000000000005
2024-03-28,1.5,2024,3,28,3,9,1.5,25.800000000000008,67.49999999999999,109.99999999999994,122.40000000000005
2024-03-29,20.2,2024,3,29,3,9,20.2,45.2,87.69999999999999,87.69999999999995,130.20000000000005
2024-03-30,0.0,2024,3,30,3,9,0.0,21.700000000000006,45.999999999999986,87.69999999999996,130.20000000000005
2024-03-31,0.0,2024,3,31,3,9,0.0,20.200000000000006,45.19999999999999,87.69999999999996,130.20000000000005
2024-04-01,18.0,2024,4,1,1,10,18.0,18.000000000000007,39.69999999999999,63.99999999999995,105.70000000000005
2024-04-02,0.0,2024,4,2,1,10,0.0,18.000000000000007,38.19999999999999,63.19999999999995,105.70000000000005
2024-04-03,0.0,2024,4,3,1,10,0.0,18.000000000000007,17.999999999999986,39.699999999999946,105.70000000000005
2024-04-04,11.3,2024,4,4,1,10,11.3,11.300000000000008,29.299999999999986,49.49999999999994,75.30000000000004
2024-04-05,0.0,2024,4,5,1,10,0.0,11.300000000000008,29.299999999999986,29.29999999999995,74.50000000000004
2024-04-06,0.0,2024,4,6,1,10,0.0,11.300000000000008,11.299999999999986,29.29999999999995,51.00000000000004
2024-04-07,0.0,2024,4,7,1,10,0.0,0.0,11.299999999999986,29.29999999999995,49.50000000000004
2024-04-08,0.8,2024,4,8,1,10,0.8,0.8000000000000071,12.099999999999987,12.099999999999952,30.100000000000044
2024-04-09,0.0,2024,4,9,1,10,0.0,0.8000000000000071,0.7999999999999858,12.099999999999952,30.100000000000044
2024-04-10,5.4,2024,4,10,1,10,5.4,6.200000000000007,6.199999999999986,17.49999999999995,35.50000000000004
2024-04-11,0.1,2024,4,11,2,11,0.1,5.500000000000007,6.299999999999986,6.29999999999995,17.600000000000044
2024-04-12,0.2,2024,4,12,2,11,0.2,5.700000000000007,6.499999999999986,6.49999999999995,17.800000000000043
2024-04-13,51.0,2024,4,13,2,11,51.0,51.300000000000004,56.69999999999999,57.49999999999995,68.80000000000004
2024-04-14,0.6,2024,4,14,2,11,0.6,51.800000000000004,57.29999999999999,58.09999999999995,58.100000000000044
2024-04-15,0.0,2024,4,15,2,11,0.0,51.60000000000001,51.89999999999999,57.299999999999955,58.10000000000004
2024-04-16,0.0,2024,4,16,2,11,0.0,0.6000000000000071,51.79999999999999,57.299999999999955,58.10000000000004
2024-04-17,6.5,2024,4,17,2,11,6.5,6.500000000000007,58.09999999999999,58.39999999999995,64.60000000000004
2024-04-18,26.2,2024,4,18,2,11,26.2,32.7,33.29999999999998,84.49999999999994,90.00000000000003
2024-04-19,0.9,2024,4,19,2,11,0.9,33.60000000000001,33.59999999999998,85.19999999999995,90.90000000000003
2024-04-20,0.8,2024,4,20,2,11,0.8,27.900000000000006,34.399999999999984,34.99999999999995,86.30000000000003
2024-04-21,3.4,2024,4,21,3,12,3.4,5.100000000000007,37.79999999999998,37.79999999999995,89.60000000000004
2024-04-22,0.5,2024,4,22,3,12,0.5,4.700000000000006,31.799999999999983,38.29999999999995,89.90000000000003
2024-04-23,0.0,2024,4,23,3,12,0.0,3.900000000000007,5.599999999999985,38.29999999999995,38.900000000000034
2024-04-24,0.7,2024,4,24,3,12,0.7,1.200000000000007,5.399999999999985,32.49999999999994,39.00000000000003
2024-04-25,0.0,2024,4,25,3,12,0.0,0.7000000000000071,4.599999999999985,6.29999999999995,39.00000000000003
2024-04-26,14.5,2024,4,26,3,12,14.5,15.200000000000006,15.699999999999985,19.89999999999995,53.50000000000003
2024-04-27,17.5,2024,4,27,3,12,17.5,32.00000000000001,32.69999999999999,36.59999999999995,64.50000000000003
2024-04-28,5.3,2024,4,28,3,12,5.3,37.300000000000004,37.999999999999986,38.49999999999995,43.60000000000004
2024-04-29,0.0,2024,4,29,3,12,0.0,22.800000000000008,37.29999999999998,37.99999999999995,42.70000000000004
2024-04-30,0.0,2024,4,30,3,12,0.0,5.300000000000007,37.29999999999998,37.99999999999995,41.900000000000034
2024-05-01,0.6,2024,5,1,1,13,0.6,0.6000000000000071,23.399999999999984,37.89999999999995,39.10000000000004
2024-05-02,40.5,2024,5,2,1,13,40.5,41.10000000000001,46.399999999999984,78.39999999999995,79.10000000000004
2024-05-03,3.6,2024,5,3,1,13,3.6,44.70000000000001,44.69999999999999,67.49999999999994,82.70000000000003
2024-05-04,2.4,2024,5,4,1,13,2.4,46.50000000000001,47.09999999999999,52.39999999999995,84.40000000000003
2024-05-05,29.3,2024,5,5,1,13,29.3,35.30000000000001,76.39999999999999,76.39999999999995,113.70000000000003
2024-05-06,0.0,2024,5,6,1,13,0.0,31.700000000000006,75.79999999999998,76.39999999999995,99.20000000000003
2024-05-07,30.3,2024,5,7,1,13,30.3,59.60000000000001,65.6,106.69999999999996,112.00000000000003
2024-05-08,0.0,2024,5,8,1,13,0.0,30.300000000000008,61.999999999999986,106.09999999999994,106.70000000000005
2024-05-09,0.0,2024,5,9,1,13,0.0,30.300000000000008,59.59999999999999,65.59999999999994,106.70000000000005
2024-05-10,0.0,2024,5,10,1,13,0.0,0.0,30.299999999999986,61.99999999999995,106.70000000000005
2024-05-11,0.0,2024,5,11,2,14,0.0,0.0,30.299999999999986,59.59999999999995,106.10000000000005
2024-05-12,53.1,2024,5,12,2,14,53.1,53.10000000000001,53.09999999999999,83.39999999999995,118.70000000000005
2024-05-13,0.0,2024,5,13,2,14,0.0,53.10000000000001,53.09999999999999,83.39999999999995,115.10000000000004
2024-05-14,9.2,2024,5,14,2,14,9.2,62.30000000000001,62.29999999999998,62.299999999999955,121.90000000000005
2024-05-15,0.0,2024,5,15,2,14,0.0,9.200000000000006,62.29999999999998,62.299999999999955,92.60000000000004
2024-05-16,0.0,2024,5,16,2,14,0.0,9.200000000000006,62.29999999999998,62.299999999999955,92.60000000000004
2024-05-17,14.5,2024,5,17,2,14,14.5,14.500000000000007,23.699999999999985,76.79999999999995,76.80000000000004
2024-05-18,0.0,2024,5,18,2,14,0.0,14.500000000000007,23.699999999999985,76.79999999999995,76.80000000000004
2024-05-19,0.0,2024,5,19,2,14,0.0,14.500000000000007,14.499999999999986,23.69999999999995,76.80000000000004
2024-05-20,1.6,2024,5,20,2,14,1.6,1.6000000000000072,16.099999999999987,25.29999999999995,78.40000000000003
2024-05-21,0.0,2024,5,21,3,15,0.0,1.6000000000000072,16.099999999999987,16.09999999999995,78.40000000000003
2024-05-22,0.0,2024,5,22,3,15,0.0,1.6000000000000072,1.5999999999999859,16.09999999999995,25.300000000000036
2024-05-23,20.0,2024,5,23,3,15,20.0,20.000000000000007,21.599999999999987,36.09999999999995,45.30000000000004
2024-05-24,65.1,2024,5,24,3,15,65.1,85.1,86.69999999999999,86.69999999999995,101.20000000000003
2024-05-25,33.9,2024,5,25,3,15,33.9,119.0,119.0,120.59999999999994,135.10000000000002
2024-05-26,1.0,2024,5,26,3,15,1.0,100.0,120.0,121.59999999999994,136.10000000000002
2024-05-27,0.0,2024,5,27,3,15,0.0,34.9,120.0,119.99999999999994,121.60000000000002
2024-05-28,0.0,2024,5,28,3,15,0.0,1.0,100.0,119.99999999999994,121.60000000000002
2024-05-29,0.0,2024,5,29,3,15,0.0,0.0,34.9,119.99999999999994,121.60000000000002
2024-05-30,0.0,2024,5,30,3,15,0.0,0.0,1.0,99.99999999999994,120.00000000000003
2024-05-31,0.0,2024,5,31,3,15,0.0,0.0,0.0,34.899999999999956,120.00000000000003
2024-06-01,0.0,2024,6,1,1,16,0.0,0.0,0.0,0.9999999999999574,120.00000000000003
2024-06-02,0.0,2024,6,2,1,16,0.0,0.0,0.0,0.0,100.00000000000003
2024-06-03,0.4,2024,6,3,1,16,0.4,0.4,0.4,0.3999999999999574,35.30000000000004
2024-06-04,13.5,2024,6,4,1,16,13.5,13.9,13.9,13.899999999999958,14.900000000000043
2024-06-05,0.0,2024,6,5,1,16,0.0,13.9,13.9,13.899999999999958,13.900000000000043
2024-06-06,0.0,2024,6,6,1,16,0.0,13.5,13.9,13.899999999999958,13.900000000000043
2024-06-07,0.0,2024,6,7,1,16,0.0,0.0,13.9,13.899999999999958,13.900000000000043
2024-06-08,0.0,2024,6,8,1,16,0.0,0.0,13.5,13.899999999999958,13.900000000000043
2024-06-09,0.0,2024,6,9,1,16,0.0,0.0,0.0,13.899999999999958,13.900000000000043
2024-06-10,0.0,2024,6,10,1,16,0.0,0.0,0.0,13.499999999999957,13.900000000000043
2024-06-11,5.2,2024,6,11,2,17,5.2,5.2,5.2,5.1999999999999575,19.100000000000044
2024-06-12,0.4,2024,6,12,2,17,0.4,5.6000000000000005,5.6000000000000005,5.599999999999958,19.500000000000043
2024-06-13,0.0,2024,6,13,2,17,0.0,5.6000000000000005,5.6000000000000005,5.599999999999958,19.100000000000044
2024-06-14,0.0,2024,6,14,2,17,0.0,0.4,5.6000000000000005,5.599999999999958,5.600000000000043
2024-06-15,40.6,2024,6,15,2,17,40.6,40.6,46.2,46.19999999999996,46.200000000000045
2024-06-16,6.6,2024,6,16,2,17,6.6,47.2,47.6,52.79999999999996,52.80000000000005
2024-06-17,0.0,2024,6,17,2,17,0.0,47.2,47.2,52.79999999999996,52.80000000000005
2024-06-18,0.0,2024,6,18,2,17,0.0,6.6,47.2,47.59999999999996,52.80000000000005
2024-06-19,0.0,2024,6,19,2,17,0.0,0.0,47.2,47.19999999999996,52.80000000000005
2024-06-20,0.0,2024,6,20,2,17,0.0,0.0,6.6,47.19999999999996,52.80000000000005
2024-06-21,0.0,2024,6,21,3,18,0.0,0.0,0.0,47.19999999999996,47.600000000000044
2024-06-22,0.0,2024,6,22,3,18,0.0,0.0,0.0,6.599999999999957,47.200000000000045
2024-06-23,0.0,2024,6,23,3,18,0.0,0.0,0.0,0.0,47.200000000000045
2024-06-24,0.0,2024,6,24,3,18,0.0,0.0,0.0,0.0,47.200000000000045
2024-06-25,0.0,2024,6,25,3,18,0.0,0.0,0.0,0.0,6.600000000000042
2024-06-26,2.1,2024,6,26,3,18,2.1,2.1,2.1,2.0999999999999575,2.1000000000000427
2024-06-27,0.0,2024,6,27,3,18,0.0,2.1,2.1,2.0999999999999575,2.1000000000000427
2024-06-28,2.0,2024,6,28,3,18,2.0,4.1,4.1,4.099999999999957,4.100000000000042
2024-06-29,0.0,2024,6,29,3,18,0.0,2.0,4.1,4.099999999999957,4.100000000000042
2024-06-30,58.7,2024,6,30,3,18,58.7,60.7,62.800000000000004,62.79999999999996,62.80000000000005
2024-07-01,0.0,2024,7,1,1,19,0.0,58.7,60.7,62.79999999999996,62.80000000000005
2024-07-02,0.0,2024,7,2,1,19,0.0,58.7,60.7,62.79999999999996,62.80000000000005
2024-07-03,0.0,2024,7,3,1,19,0.0,0.0,58.7,60.69999999999996,62.80000000000005
2024-07-04,6.8,2024,7,4,1,19,6.8,6.8,65.5,67.49999999999996,69.60000000000005
2024-07-05,6.4,2024,7,5,1,19,6.4,13.2,13.2,71.89999999999996,76.00000000000004
2024-07-06,4.0,2024,7,6,1,19,4.0,17.2,17.2,75.89999999999996,77.90000000000005
2024-07-07,36.6,2024,7,7,1,19,36.6,47.0,53.8,53.79999999999996,114.50000000000006
2024-07-08,1.0,2024,7,8,1,19,1.0,41.6,54.800000000000004,54.79999999999996,113.50000000000006
2024-07-09,2.8,2024,7,9,1,19,2.8,40.4,50.800000000000004,57.59999999999996,116.30000000000005
2024-07-10,1.6,2024,7,10,1,19,1.6,5.4,46.0,59.19999999999996,59.200000000000045
2024-07-11,0.0,2024,7,11,2,20,0.0,4.4,42.0,52.39999999999996,59.200000000000045
2024-07-12,0.0,2024,7,12,2,20,0.0,1.6,5.4,45.99999999999996,59.200000000000045
2024-07-13,0.0,2024,7,13,2,20,0.0,0.0,4.4,41.99999999999996,59.200000000000045
2024-07-14,0.0,2024,7,14,2,20,0.0,0.0,1.6,5.399999999999958,52.40000000000005
